Departamento,Provincia,Distrito,lenha_pct,code,key
Apurímac,Aymaraes,Ihuayllo,0.948717948717949,030407,APURIMAC_AYMARAES_IHUAYLLO
Apurímac,Aymaraes,Justo Apu Sahuaraura,0.976666666666667,030408,APURIMAC_AYMARAES_JUSTO APU SAHUARAURA
Apurímac,Aymaraes,Lucre,0.984674329501916,030409,APURIMAC_AYMARAES_LUCRE
Apurímac,Aymaraes,Pocohuanca,0.945238095238095,030410,APURIMAC_AYMARAES_POCOHUANCA
Apurímac,Aymaraes,San Juan de Chacña,0.977186311787072,030411,APURIMAC_AYMARAES_SAN JUAN DE CHACNA
Apurímac,Aymaraes,Sañayca,0.821515892420538,030412,APURIMAC_AYMARAES_SANAYCA
Apurímac,Aymaraes,Soraya,0.956363636363636,030413,APURIMAC_AYMARAES_SORAYA
Apurímac,Aymaraes,Tapairihua,0.977991746905089,030414,APURIMAC_AYMARAES_TAPAIRIHUA
Apurímac,Aymaraes,Tintay,0.921083627797409,030415,APURIMAC_AYMARAES_TINTAY
Apurímac,Aymaraes,Toraya,0.942418426103647,030416,APURIMAC_AYMARAES_TORAYA
Apurímac,Aymaraes,Yanaca,0.929155313351499,030417,APURIMAC_AYMARAES_YANACA
Apurímac,Cotabambas,Tambobamba,0.674806800618238,030501,APURIMAC_COTABAMBAS_TAMBOBAMBA
Apurímac,Cotabambas,Cotabambas,0.89515488482923,030502,APURIMAC_COTABAMBAS_COTABAMBAS
Apurímac,Cotabambas,Coyllurqui,0.780590717299578,030503,APURIMAC_COTABAMBAS_COYLLURQUI
Apurímac,Cotabambas,Haquira,0.750994187825023,030504,APURIMAC_COTABAMBAS_HAQUIRA
Apurímac,Cotabambas,Mara,0.821917808219178,030505,APURIMAC_COTABAMBAS_MARA
Apurímac,Cotabambas,Challhuahuacho,0.233059257159059,030506,APURIMAC_COTABAMBAS_CHALLHUAHUACHO
Apurímac,Chincheros,Chincheros,0.812615955473098,030601,APURIMAC_CHINCHEROS_CHINCHEROS
Apurímac,Chincheros,Anco_Huallo,0.808963763509218,030602,APURIMAC_CHINCHEROS_ANCO HUALLO
Apurímac,Chincheros,Cocharcas,0.962264150943396,030603,APURIMAC_CHINCHEROS_COCHARCAS
Apurímac,Chincheros,Huaccana,0.891196834817013,030604,APURIMAC_CHINCHEROS_HUACCANA
Apurímac,Chincheros,Ocobamba,0.946175637393768,030605,APURIMAC_CHINCHEROS_OCOBAMBA
Apurímac,Chincheros,Ongoy,0.919028340080972,030606,APURIMAC_CHINCHEROS_ONGOY
Apurímac,Chincheros,Uranmarca,0.954653937947494,030607,APURIMAC_CHINCHEROS_URANMARCA
Apurímac,Chincheros,Ranracancha,0.971479500891266,030608,APURIMAC_CHINCHEROS_RANRACANCHA
Apurímac,Chincheros,Rocchacc,0.915923566878981,030609,APURIMAC_CHINCHEROS_ROCCHACC
Apurímac,Chincheros,El Porvenir,0.948076923076923,030610,APURIMAC_CHINCHEROS_EL PORVENIR
Apurímac,Chincheros,Los Chankas,0.918032786885246,030611,APURIMAC_CHINCHEROS_LOS CHANKAS
Apurímac,Grau,Chuquibambilla,0.797011207970112,030701,APURIMAC_GRAU_CHUQUIBAMBILLA
Apurímac,Grau,Curpahuasi,0.949790794979079,030702,APURIMAC_GRAU_CURPAHUASI
Apurímac,Grau,Gamarra,0.98469387755102,030703,APURIMAC_GRAU_GAMARRA
Apurímac,Grau,Huayllati,0.976190476190476,030704,APURIMAC_GRAU_HUAYLLATI
Apurímac,Grau,Mamara,0.87125748502994,030705,APURIMAC_GRAU_MAMARA
Apurímac,Grau,Micaela Bastidas,0.993485342019544,030706,APURIMAC_GRAU_MICAELA BASTIDAS
Apurímac,Grau,Pataypampa,0.945945945945946,030707,APURIMAC_GRAU_PATAYPAMPA
Apurímac,Grau,Progreso,0.512035010940919,030708,APURIMAC_GRAU_PROGRESO
Apurímac,Grau,San Antonio,0.923076923076923,030709,APURIMAC_GRAU_SAN ANTONIO
Apurímac,Grau,Santa Rosa,0.965811965811966,030710,APURIMAC_GRAU_SANTA ROSA
Apurímac,Grau,Turpay,0.932330827067669,030711,APURIMAC_GRAU_TURPAY
Apurímac,Grau,Vilcabamba,0.702479338842975,030712,APURIMAC_GRAU_VILCABAMBA
Apurímac,Grau,Virundo,0.868312757201646,030713,APURIMAC_GRAU_VIRUNDO
Apurímac,Grau,Curasco,0.93298969072165,030714,APURIMAC_GRAU_CURASCO
Arequipa,Arequipa,Arequipa,0.00326193993106844,040101,AREQUIPA_AREQUIPA_AREQUIPA
Arequipa,Arequipa,Alto Selva Alegre,0.0535671002666236,040102,AREQUIPA_AREQUIPA_ALTO SELVA ALEGRE
Arequipa,Arequipa,Cayma,0.0640588551946887,040103,AREQUIPA_AREQUIPA_CAYMA
Arequipa,Arequipa,Cerro Colorado,0.0864088953104878,040104,AREQUIPA_AREQUIPA_CERRO COLORADO
Arequipa,Arequipa,Characato,0.196268475890477,040105,AREQUIPA_AREQUIPA_CHARACATO
Arequipa,Arequipa,Chiguata,0.554182509505703,040106,AREQUIPA_AREQUIPA_CHIGUATA
Arequipa,Arequipa,Jacobo Hunter,0.0661753759118654,040107,AREQUIPA_AREQUIPA_JACOBO HUNTER
Arequipa,Arequipa,La Joya,0.303032877410585,040108,AREQUIPA_AREQUIPA_LA JOYA
Arequipa,Arequipa,Mariano Melgar,0.0560272565031637,040109,AREQUIPA_AREQUIPA_MARIANO MELGAR
Arequipa,Arequipa,Miraflores,0.0237549605947124,040110,AREQUIPA_AREQUIPA_MIRAFLORES
Arequipa,Arequipa,Mollebaya,0.312908086388749,040111,AREQUIPA_AREQUIPA_MOLLEBAYA
Arequipa,Arequipa,Paucarpata,0.0493077891204027,040112,AREQUIPA_AREQUIPA_PAUCARPATA
Arequipa,Arequipa,Pocsi,0.743961352657005,040113,AREQUIPA_AREQUIPA_POCSI
Arequipa,Arequipa,Polobaya,0.833333333333333,040114,AREQUIPA_AREQUIPA_POLOBAYA
Arequipa,Arequipa,Quequeña,0.370566653077864,040115,AREQUIPA_AREQUIPA_QUEQUENA
Arequipa,Arequipa,Sabandia,0.218110236220472,040116,AREQUIPA_AREQUIPA_SABANDIA
Arequipa,Arequipa,Sachaca,0.139312146277754,040117,AREQUIPA_AREQUIPA_SACHACA
Arequipa,Arequipa,San Juan de Siguas,0.350467289719626,040118,AREQUIPA_AREQUIPA_SAN JUAN DE SIGUAS
Arequipa,Arequipa,San Juan de Tarucani,0.863232682060391,040119,AREQUIPA_AREQUIPA_SAN JUAN DE TARUCANI
Arequipa,Arequipa,Santa Isabel de Siguas,0.756972111553785,040120,AREQUIPA_AREQUIPA_SANTA ISABEL DE SIGUAS
Arequipa,Arequipa,Santa Rita de Siguas,0.387279954571266,040121,AREQUIPA_AREQUIPA_SANTA RITA DE SIGUAS
Arequipa,Arequipa,Socabaya,0.0687341226094042,040122,AREQUIPA_AREQUIPA_SOCABAYA
Arequipa,Arequipa,Tiabaya,0.20653925857702,040123,AREQUIPA_AREQUIPA_TIABAYA
Arequipa,Arequipa,Uchumayo,0.165105386416862,040124,AREQUIPA_AREQUIPA_UCHUMAYO
Arequipa,Arequipa,Vitor,0.544670363524338,040125,AREQUIPA_AREQUIPA_VITOR
Arequipa,Arequipa,Yanahuara,0.00638537623638412,040126,AREQUIPA_AREQUIPA_YANAHUARA
Arequipa,Arequipa,Yarabamba,0.355400696864112,040127,AREQUIPA_AREQUIPA_YARABAMBA
Arequipa,Arequipa,Yura,0.186508839820927,040128,AREQUIPA_AREQUIPA_YURA
Arequipa,Arequipa,José Luis Bustamante Y Rivero,0.00932196304656801,040129,AREQUIPA_AREQUIPA_JOSE LUIS BUSTAMANTE Y RIVERO
Arequipa,Camaná,Camaná,0.0521675238795004,040201,AREQUIPA_CAMANA_CAMANA
Arequipa,Camaná,José María Quimper,0.23125,040202,AREQUIPA_CAMANA_JOSE MARIA QUIMPER
Arequipa,Camaná,Mariano Nicolás Valcárcel,0.0490272373540856,040203,AREQUIPA_CAMANA_MARIANO NICOLAS VALCARCEL
Arequipa,Camaná,Mariscal Cáceres,0.352878464818763,040204,AREQUIPA_CAMANA_MARISCAL CACERES
Arequipa,Camaná,Nicolás de Pierola,0.222269624573379,040205,AREQUIPA_CAMANA_NICOLAS DE PIEROLA
Arequipa,Camaná,Ocoña,0.186046511627907,040206,AREQUIPA_CAMANA_OCONA
Arequipa,Camaná,Quilca,0.173913043478261,040207,AREQUIPA_CAMANA_QUILCA
Arequipa,Camaná,Samuel Pastor,0.104784499802293,040208,AREQUIPA_CAMANA_SAMUEL PASTOR
Arequipa,Caravelí,Caravelí,0.337477797513321,040301,AREQUIPA_CARAVELI_CARAVELI
Arequipa,Caravelí,Acarí,0.306930693069307,040302,AREQUIPA_CARAVELI_ACARI
Arequipa,Caravelí,Atico,0.0737179487179487,040303,AREQUIPA_CARAVELI_ATICO
Arequipa,Caravelí,Atiquipa,0.27710843373494,040304,AREQUIPA_CARAVELI_ATIQUIPA
Arequipa,Caravelí,Bella Unión,0.397905759162304,040305,AREQUIPA_CARAVELI_BELLA UNION
Arequipa,Caravelí,Cahuacho,0.906976744186046,040306,AREQUIPA_CARAVELI_CAHUACHO
Arequipa,Caravelí,Chala,0.0361491628614916,040307,AREQUIPA_CARAVELI_CHALA
Arequipa,Caravelí,Chaparra,0.133200795228628,040308,AREQUIPA_CARAVELI_CHAPARRA
Arequipa,Caravelí,Huanuhuanu,0.063905325443787,040309,AREQUIPA_CARAVELI_HUANUHUANU
Arequipa,Caravelí,Jaqui,0.328922495274102,040310,AREQUIPA_CARAVELI_JAQUI
Arequipa,Caravelí,Lomas,0.0214132762312634,040311,AREQUIPA_CARAVELI_LOMAS
Arequipa,Caravelí,Quicacha,0.42258064516129,040312,AREQUIPA_CARAVELI_QUICACHA
Arequipa,Caravelí,Yauca,0.145110410094637,040313,AREQUIPA_CARAVELI_YAUCA
Arequipa,Castilla,Aplao,0.405890804597701,040401,AREQUIPA_CASTILLA_APLAO
Arequipa,Castilla,Andagua,0.808695652173913,040402,AREQUIPA_CASTILLA_ANDAGUA
Arequipa,Castilla,Ayo,0.791304347826087,040403,AREQUIPA_CASTILLA_AYO
Arequipa,Castilla,Chachas,0.763052208835341,040404,AREQUIPA_CASTILLA_CHACHAS
Arequipa,Castilla,Chilcaymarca,0.819078947368421,040405,AREQUIPA_CASTILLA_CHILCAYMARCA
Arequipa,Castilla,Choco,0.953177257525084,040406,AREQUIPA_CASTILLA_CHOCO
Arequipa,Castilla,Huancarqui,0.563953488372093,040407,AREQUIPA_CASTILLA_HUANCARQUI
Arequipa,Castilla,Machaguay,0.778280542986425,040408,AREQUIPA_CASTILLA_MACHAGUAY
Arequipa,Castilla,Orcopampa,0.249341527655838,040409,AREQUIPA_CASTILLA_ORCOPAMPA
Arequipa,Castilla,Pampacolca,0.707417582417582,040410,AREQUIPA_CASTILLA_PAMPACOLCA
Arequipa,Castilla,Tipan,0.828571428571429,040411,AREQUIPA_CASTILLA_TIPAN
Arequipa,Castilla,Uñon,0.828947368421053,040412,AREQUIPA_CASTILLA_UNON
Arequipa,Castilla,Uraca,0.413054830287206,040413,AREQUIPA_CASTILLA_URACA
Arequipa,Castilla,Viraco,0.668508287292818,040414,AREQUIPA_CASTILLA_VIRACO
Arequipa,Caylloma,Chivay,0.333520494104436,040501,AREQUIPA_CAYLLOMA_CHIVAY
Arequipa,Caylloma,Achoma,0.86096256684492,040502,AREQUIPA_CAYLLOMA_ACHOMA
Arequipa,Caylloma,Cabanaconde,0.722520107238606,040503,AREQUIPA_CAYLLOMA_CABANACONDE
Arequipa,Caylloma,Callalli,0.606349206349206,040504,AREQUIPA_CAYLLOMA_CALLALLI
Arequipa,Caylloma,Caylloma,0.381562099871959,040505,AREQUIPA_CAYLLOMA_CAYLLOMA
Arequipa,Caylloma,Coporaque,0.746153846153846,040506,AREQUIPA_CAYLLOMA_COPORAQUE
Arequipa,Caylloma,Huambo,0.81063122923588,040507,AREQUIPA_CAYLLOMA_HUAMBO
Arequipa,Caylloma,Huanca,0.878048780487805,040508,AREQUIPA_CAYLLOMA_HUANCA
Arequipa,Caylloma,Ichupampa,0.703862660944206,040509,AREQUIPA_CAYLLOMA_ICHUPAMPA
Arequipa,Caylloma,Lari,0.699708454810496,040510,AREQUIPA_CAYLLOMA_LARI
Arequipa,Caylloma,Lluta,0.884057971014493,040511,AREQUIPA_CAYLLOMA_LLUTA
Arequipa,Caylloma,Maca,0.762376237623762,040512,AREQUIPA_CAYLLOMA_MACA
Arequipa,Caylloma,Madrigal,0.866425992779783,040513,AREQUIPA_CAYLLOMA_MADRIGAL
Arequipa,Caylloma,San Antonio de Chuca,0.402898550724638,040514,AREQUIPA_CAYLLOMA_SAN ANTONIO DE CHUCA
Arequipa,Caylloma,Sibayo,0.603112840466926,040515,AREQUIPA_CAYLLOMA_SIBAYO
Arequipa,Caylloma,Tapay,0.915841584158416,040516,AREQUIPA_CAYLLOMA_TAPAY
Arequipa,Caylloma,Tisco,0.47741935483871,040517,AREQUIPA_CAYLLOMA_TISCO
Arequipa,Caylloma,Tuti,0.606870229007634,040518,AREQUIPA_CAYLLOMA_TUTI
Arequipa,Caylloma,Yanque,0.728142076502732,040519,AREQUIPA_CAYLLOMA_YANQUE
Arequipa,Caylloma,Majes,0.199014385982378,040520,AREQUIPA_CAYLLOMA_MAJES
Arequipa,Condesuyos,Chuquibamba,0.460674157303371,040601,AREQUIPA_CONDESUYOS_CHUQUIBAMBA
Arequipa,Condesuyos,Andaray,0.808383233532934,040602,AREQUIPA_CONDESUYOS_ANDARAY
Arequipa,Condesuyos,Cayarani,0.279194630872483,040603,AREQUIPA_CONDESUYOS_CAYARANI
Arequipa,Condesuyos,Chichas,0.876068376068376,040604,AREQUIPA_CONDESUYOS_CHICHAS
Arequipa,Condesuyos,Iray,0.773148148148148,040605,AREQUIPA_CONDESUYOS_IRAY
Arequipa,Condesuyos,Río Grande,0.349813432835821,040606,AREQUIPA_CONDESUYOS_RIO GRANDE
Arequipa,Condesuyos,Salamanca,0.844339622641509,040607,AREQUIPA_CONDESUYOS_SALAMANCA
Arequipa,Condesuyos,Yanaquihua,0.543071161048689,040608,AREQUIPA_CONDESUYOS_YANAQUIHUA
Arequipa,Islay,Mollendo,0.0360140806932034,040701,AREQUIPA_ISLAY_MOLLENDO
Arequipa,Islay,Cocachacra,0.302553340328786,040702,AREQUIPA_ISLAY_COCACHACRA
Arequipa,Islay,Dean Valdivia,0.315148782687105,040703,AREQUIPA_ISLAY_DEAN VALDIVIA
Arequipa,Islay,Islay,0.0511083743842365,040704,AREQUIPA_ISLAY_ISLAY
Arequipa,Islay,Mejia,0.108552631578947,040705,AREQUIPA_ISLAY_MEJIA
Arequipa,Islay,Punta de Bombón,0.281986531986532,040706,AREQUIPA_ISLAY_PUNTA DE BOMBON
Arequipa,La Unión,Cotahuasi,0.648406374501992,040801,AREQUIPA_LA UNION_COTAHUASI
Arequipa,La Unión,Alca,0.911864406779661,040802,AREQUIPA_LA UNION_ALCA
Arequipa,La Unión,Charcana,0.895833333333333,040803,AREQUIPA_LA UNION_CHARCANA
Arequipa,La Unión,Huaynacotas,0.794498381877023,040804,AREQUIPA_LA UNION_HUAYNACOTAS
Arequipa,La Unión,Pampamarca,0.931034482758621,040805,AREQUIPA_LA UNION_PAMPAMARCA
Arequipa,La Unión,Puyca,0.92,040806,AREQUIPA_LA UNION_PUYCA
Arequipa,La Unión,Quechualla,0.974358974358974,040807,AREQUIPA_LA UNION_QUECHUALLA
Arequipa,La Unión,Sayla,0.914529914529914,040808,AREQUIPA_LA UNION_SAYLA
Arequipa,La Unión,Tauria,0.792452830188679,040809,AREQUIPA_LA UNION_TAURIA
Arequipa,La Unión,Tomepampa,0.933920704845815,040810,AREQUIPA_LA UNION_TOMEPAMPA
Arequipa,La Unión,Toro,0.937759336099585,040811,AREQUIPA_LA UNION_TORO
Ayacucho,Huamanga,Ayacucho,0.289923111045394,050101,AYACUCHO_HUAMANGA_AYACUCHO
Ayacucho,Huamanga,Acocro,0.973190348525469,050102,AYACUCHO_HUAMANGA_ACOCRO
Ayacucho,Huamanga,Acos Vinchos,0.960090361445783,050103,AYACUCHO_HUAMANGA_ACOS VINCHOS
Ayacucho,Huamanga,Carmen Alto,0.54052645295804,050104,AYACUCHO_HUAMANGA_CARMEN ALTO
Ayacucho,Huamanga,Chiara,0.936715481171548,050105,AYACUCHO_HUAMANGA_CHIARA
Ayacucho,Huamanga,Ocros,0.933673469387755,050106,AYACUCHO_HUAMANGA_OCROS
Ayacucho,Huamanga,Pacaycasa,0.880613362541073,050107,AYACUCHO_HUAMANGA_PACAYCASA
Ayacucho,Huamanga,Quinua,0.941214892227302,050108,AYACUCHO_HUAMANGA_QUINUA
Ayacucho,Huamanga,San José de Ticllas,0.963031423290203,050109,AYACUCHO_HUAMANGA_SAN JOSE DE TICLLAS
Ayacucho,Huamanga,San Juan Bautista,0.344486404833837,050110,AYACUCHO_HUAMANGA_SAN JUAN BAUTISTA
Ayacucho,Huamanga,Santiago de Pischa,0.923641703377386,050111,AYACUCHO_HUAMANGA_SANTIAGO DE PISCHA
Ayacucho,Huamanga,Socos,0.959251101321586,050112,AYACUCHO_HUAMANGA_SOCOS
Ayacucho,Huamanga,Tambillo,0.919016630513377,050113,AYACUCHO_HUAMANGA_TAMBILLO
Ayacucho,Huamanga,Vinchos,0.900601684717208,050114,AYACUCHO_HUAMANGA_VINCHOS
Ayacucho,Huamanga,Jesús Nazareno,0.310658054097699,050115,AYACUCHO_HUAMANGA_JESUS NAZARENO
Ayacucho,Huamanga,Andrés Avelino Cáceres Dorregaray,0.347261434217956,050116,AYACUCHO_HUAMANGA_ANDRES AVELINO CACERES DORREGARAY
Ayacucho,Cangallo,Cangallo,0.825531914893617,050201,AYACUCHO_CANGALLO_CANGALLO
Ayacucho,Cangallo,Chuschi,0.925554760200429,050202,AYACUCHO_CANGALLO_CHUSCHI
Ayacucho,Cangallo,Los Morochucos,0.909920634920635,050203,AYACUCHO_CANGALLO_LOS MOROCHUCOS
Ayacucho,Cangallo,María Parado de Bellido,0.95125348189415,050204,AYACUCHO_CANGALLO_MARIA PARADO DE BELLIDO
Ayacucho,Cangallo,Paras,0.825751734772552,050205,AYACUCHO_CANGALLO_PARAS
Ayacucho,Cangallo,Totos,0.907438016528926,050206,AYACUCHO_CANGALLO_TOTOS
Ayacucho,Huanca Sancos,Sancos,0.697357203751066,050301,AYACUCHO_HUANCA SANCOS_SANCOS
Ayacucho,Huanca Sancos,Carapo,0.9375,050302,AYACUCHO_HUANCA SANCOS_CARAPO
Ayacucho,Huanca Sancos,Sacsamarca,0.859375,050303,AYACUCHO_HUANCA SANCOS_SACSAMARCA
Ayacucho,Huanca Sancos,Santiago de Lucanamarca,0.901388888888889,050304,AYACUCHO_HUANCA SANCOS_SANTIAGO DE LUCANAMARCA
Ayacucho,Huanta,Huanta,0.558150267675835,050401,AYACUCHO_HUANTA_HUANTA
Ayacucho,Huanta,Ayahuanco,0.90521327014218,050402,AYACUCHO_HUANTA_AYAHUANCO
Ayacucho,Huanta,Huamanguilla,0.948776758409786,050403,AYACUCHO_HUANTA_HUAMANGUILLA
Ayacucho,Huanta,Iguain,0.929451287793953,050404,AYACUCHO_HUANTA_IGUAIN
Ayacucho,Huanta,Luricocha,0.815673289183223,050405,AYACUCHO_HUANTA_LURICOCHA
Ayacucho,Huanta,Santillana,0.915480427046263,050406,AYACUCHO_HUANTA_SANTILLANA
Ayacucho,Huanta,Sivia,0.760085574572127,050407,AYACUCHO_HUANTA_SIVIA
Ayacucho,Huanta,Llochegua,0.541525995948683,050408,AYACUCHO_HUANTA_LLOCHEGUA
Ayacucho,Huanta,Canayre,0.637051039697543,050409,AYACUCHO_HUANTA_CANAYRE
Ayacucho,Huanta,Uchuraccay,0.905033238366572,050410,AYACUCHO_HUANTA_UCHURACCAY
Ayacucho,Huanta,Pucacolpa,0.953586497890295,050411,AYACUCHO_HUANTA_PUCACOLPA
Ayacucho,Huanta,Chaca,0.965354330708661,050412,AYACUCHO_HUANTA_CHACA
Ayacucho,La Mar,San Miguel,0.788990825688073,050501,AYACUCHO_LA MAR_SAN MIGUEL
Ayacucho,La Mar,Anco,0.853478260869565,050502,AYACUCHO_LA MAR_ANCO
Ayacucho,La Mar,Ayna,0.560045317220544,050503,AYACUCHO_LA MAR_AYNA
Ayacucho,La Mar,Chilcas,0.956451612903226,050504,AYACUCHO_LA MAR_CHILCAS
Ayacucho,La Mar,Chungui,0.948586118251928,050505,AYACUCHO_LA MAR_CHUNGUI
Ayacucho,La Mar,Luis Carranza,0.973741794310722,050506,AYACUCHO_LA MAR_LUIS CARRANZA
Ayacucho,La Mar,Santa Rosa,0.646974063400576,050507,AYACUCHO_LA MAR_SANTA ROSA
Ayacucho,La Mar,Tambo,0.844993581514762,050508,AYACUCHO_LA MAR_TAMBO
Ayacucho,La Mar,Samugari,0.667143879742305,050509,AYACUCHO_LA MAR_SAMUGARI
Ayacucho,La Mar,Anchihuay,0.817941952506596,050510,AYACUCHO_LA MAR_ANCHIHUAY
Ayacucho,La Mar,Oronccoy,0.977337110481586,050511,AYACUCHO_LA MAR_ORONCCOY
Ayacucho,Lucanas,Puquio,0.561241028015744,050601,AYACUCHO_LUCANAS_PUQUIO
Ayacucho,Lucanas,Aucara,0.803593556381661,050602,AYACUCHO_LUCANAS_AUCARA
Ayacucho,Lucanas,Cabana,0.771812080536913,050603,AYACUCHO_LUCANAS_CABANA
Ayacucho,Lucanas,Carmen Salcedo,0.817292006525286,050604,AYACUCHO_LUCANAS_CARMEN SALCEDO
Ayacucho,Lucanas,Chaviña,0.855384615384615,050605,AYACUCHO_LUCANAS_CHAVINA
Ayacucho,Lucanas,Chipao,0.754146341463415,050606,AYACUCHO_LUCANAS_CHIPAO
Ayacucho,Lucanas,Huac-Huas,0.818181818181818,050607,AYACUCHO_LUCANAS_HUAC-HUAS
Ayacucho,Lucanas,Laramate,0.798969072164948,050608,AYACUCHO_LUCANAS_LARAMATE
Ayacucho,Lucanas,Leoncio Prado,0.94291754756871,050609,AYACUCHO_LUCANAS_LEONCIO PRADO
Ayacucho,Lucanas,Llauta,0.850877192982456,050610,AYACUCHO_LUCANAS_LLAUTA
Ayacucho,Lucanas,Lucanas,0.773072747014115,050611,AYACUCHO_LUCANAS_LUCANAS
Ayacucho,Lucanas,Ocaña,0.80233918128655,050612,AYACUCHO_LUCANAS_OCANA
Ayacucho,Lucanas,Otoca,0.81733746130031,050613,AYACUCHO_LUCANAS_OTOCA
Ayacucho,Lucanas,Saisa,0.923857868020305,050614,AYACUCHO_LUCANAS_SAISA
Ayacucho,Lucanas,San Cristobal,0.933734939759036,050615,AYACUCHO_LUCANAS_SAN CRISTOBAL
Ayacucho,Lucanas,San Juan,0.881318681318681,050616,AYACUCHO_LUCANAS_SAN JUAN
Ayacucho,Lucanas,San Pedro,0.966224366706876,050617,AYACUCHO_LUCANAS_SAN PEDRO
Ayacucho,Lucanas,San Pedro de Palco,0.796143250688705,050618,AYACUCHO_LUCANAS_SAN PEDRO DE PALCO
Ayacucho,Lucanas,Sancos,0.444029850746269,050619,AYACUCHO_LUCANAS_SANCOS
Ayacucho,Lucanas,Santa Ana de HuaycAHUACHO,0.89769820971867,050620,AYACUCHO_LUCANAS_SANTA ANA DE HUAYCAHUACHO
Ayacucho,Lucanas,Santa Lucia,0.567198177676538,050621,AYACUCHO_LUCANAS_SANTA LUCIA
Ayacucho,Parinacochas,Coracora,0.524292578750667,050701,AYACUCHO_PARINACOCHAS_CORACORA
Ayacucho,Parinacochas,Chumpi,0.83442838370565,050702,AYACUCHO_PARINACOCHAS_CHUMPI
Ayacucho,Parinacochas,Coronel Castañeda,0.778225806451613,050703,AYACUCHO_PARINACOCHAS_CORONEL CASTANEDA
Ayacucho,Parinacochas,Pacapausa,0.933333333333333,050704,AYACUCHO_PARINACOCHAS_PACAPAUSA
Ayacucho,Parinacochas,Pullo,0.379589632829374,050705,AYACUCHO_PARINACOCHAS_PULLO
Ayacucho,Parinacochas,Puyusca,0.808625336927224,050706,AYACUCHO_PARINACOCHAS_PUYUSCA
Ayacucho,Parinacochas,San Francisco de Ravacayco,0.700507614213198,050707,AYACUCHO_PARINACOCHAS_SAN FRANCISCO DE RAVACAYCO
Ayacucho,Parinacochas,Upahuacho,0.94170403587444,050708,AYACUCHO_PARINACOCHAS_UPAHUACHO
Ayacucho,Páucar del Sara Sara,Pausa,0.598770851624232,050801,AYACUCHO_PAUCAR DEL SARA SARA_PAUSA
Ayacucho,Páucar del Sara Sara,Colta,0.807017543859649,050802,AYACUCHO_PAUCAR DEL SARA SARA_COLTA
Ayacucho,Páucar del Sara Sara,Corculla,0.906432748538012,050803,AYACUCHO_PAUCAR DEL SARA SARA_CORCULLA
Ayacucho,Páucar del Sara Sara,Lampa,0.873744619799139,050804,AYACUCHO_PAUCAR DEL SARA SARA_LAMPA
Ayacucho,Páucar del Sara Sara,Marcabamba,0.789029535864979,050805,AYACUCHO_PAUCAR DEL SARA SARA_MARCABAMBA
Ayacucho,Páucar del Sara Sara,Oyolo,0.792682926829268,050806,AYACUCHO_PAUCAR DEL SARA SARA_OYOLO
Ayacucho,Páucar del Sara Sara,Pararca,0.910179640718563,050807,AYACUCHO_PAUCAR DEL SARA SARA_PARARCA
Ayacucho,Páucar del Sara Sara,San Javier de Alpabamba,0.944881889763779,050808,AYACUCHO_PAUCAR DEL SARA SARA_SAN JAVIER DE ALPABAMBA
Ayacucho,Páucar del Sara Sara,San José de Ushua,0.875,050809,AYACUCHO_PAUCAR DEL SARA SARA_SAN JOSE DE USHUA
Ayacucho,Páucar del Sara Sara,Sara Sara,0.894230769230769,050810,AYACUCHO_PAUCAR DEL SARA SARA_SARA SARA
Ayacucho,Sucre,Querobamba,0.757907542579075,050901,AYACUCHO_SUCRE_QUEROBAMBA
Ayacucho,Sucre,Belén,0.904411764705882,050902,AYACUCHO_SUCRE_BELEN
Ayacucho,Sucre,Chalcos,0.857954545454545,050903,AYACUCHO_SUCRE_CHALCOS
Ayacucho,Sucre,Chilcayoc,0.878172588832487,050904,AYACUCHO_SUCRE_CHILCAYOC
Ayacucho,Sucre,Huacaña,0.796178343949045,050905,AYACUCHO_SUCRE_HUACANA
Ayacucho,Sucre,Morcolla,0.832134292565947,050906,AYACUCHO_SUCRE_MORCOLLA
Ayacucho,Sucre,Paico,0.855371900826446,050907,AYACUCHO_SUCRE_PAICO
Ayacucho,Sucre,San Pedro de Larcay,0.903914590747331,050908,AYACUCHO_SUCRE_SAN PEDRO DE LARCAY
Ayacucho,Sucre,San Salvador de Quije,0.936842105263158,050909,AYACUCHO_SUCRE_SAN SALVADOR DE QUIJE
Ayacucho,Sucre,Santiago de Paucaray,0.86530612244898,050910,AYACUCHO_SUCRE_SANTIAGO DE PAUCARAY
Ayacucho,Sucre,Soras,0.902506963788301,050911,AYACUCHO_SUCRE_SORAS
Ayacucho,Víctor Fajardo,Huancapi,0.724242424242424,051001,AYACUCHO_VICTOR FAJARDO_HUANCAPI
Ayacucho,Víctor Fajardo,Alcamenca,0.921696574225122,051002,AYACUCHO_VICTOR FAJARDO_ALCAMENCA
Ayacucho,Víctor Fajardo,Apongo,0.97196261682243,051003,AYACUCHO_VICTOR FAJARDO_APONGO
Ayacucho,Víctor Fajardo,Asquipata,0.923076923076923,051004,AYACUCHO_VICTOR FAJARDO_ASQUIPATA
Ayacucho,Víctor Fajardo,Canaria,0.78978978978979,051005,AYACUCHO_VICTOR FAJARDO_CANARIA
Ayacucho,Víctor Fajardo,Cayara,0.963671128107075,051006,AYACUCHO_VICTOR FAJARDO_CAYARA
